,mmu-let-7a-1-3p,mmu-let-7a-5p,mmu-let-7b-3p,mmu-let-7b-5p,mmu-let-7c-1-3p,mmu-let-7c-2-3p,mmu-let-7c-5p,mmu-let-7d-3p,mmu-let-7d-5p,mmu-let-7e-3p,mmu-let-7e-5p,mmu-let-7f-1-3p,mmu-let-7f-2-3p,mmu-let-7f-5p,mmu-let-7g-3p,mmu-let-7g-5p,mmu-let-7i-3p,mmu-let-7i-5p,mmu-let-7j,mmu-let-7k,mmu-miR-100-3p,mmu-miR-100-5p,mmu-miR-101a-3p,mmu-miR-101a-5p,mmu-miR-101b-3p,mmu-miR-101b-5p,mmu-miR-101c,mmu-miR-103-3p,mmu-miR-106a-3p,mmu-miR-106a-5p,mmu-miR-106b-3p,mmu-miR-106b-5p,mmu-miR-107-3p,mmu-miR-107-5p,mmu-miR-10a-3p,mmu-miR-10a-5p,mmu-miR-10b-3p,mmu-miR-10b-5p,mmu-miR-1187,mmu-miR-1190,mmu-miR-1191a,mmu-miR-1193-3p,mmu-miR-1195,mmu-miR-1198-5p,mmu-miR-12178-3p,mmu-miR-12180-3p,mmu-miR-12182-3p,mmu-miR-12191-3p,mmu-miR-12195-3p,mmu-miR-12195-5p,mmu-miR-12196-3p,mmu-miR-12196-5p,mmu-miR-122-3p,mmu-miR-122-5p,mmu-miR-12205-5p,mmu-miR-12206-5p,mmu-miR-122b-5p,mmu-miR-124-3p,mmu-miR-1247-3p,mmu-miR-1247-5p,mmu-miR-1249-3p,mmu-miR-1258-3p,mmu-miR-1258-5p,mmu-miR-125a-3p,mmu-miR-125a-5p,mmu-miR-125b-1-3p,mmu-miR-125b-2-3p,mmu-miR-125b-5p,mmu-miR-126a-3p,mmu-miR-126a-5p,mmu-miR-126b-3p,mmu-miR-126b-5p,mmu-miR-127-3p,mmu-miR-127-5p,mmu-miR-128-3p,mmu-miR-129-1-3p,mmu-miR-129-2-3p,mmu-miR-129-5p,mmu-miR-1291,mmu-miR-1298-5p,mmu-miR-1306-5p,mmu-miR-130a-3p,mmu-miR-130a-5p,mmu-miR-130b-3p,mmu-miR-130b-5p,mmu-miR-132-3p,mmu-miR-132-5p,mmu-miR-133a-3p,mmu-miR-133a-5p,mmu-miR-133b-3p,mmu-miR-134-3p,mmu-miR-134-5p,mmu-miR-135a-5p,mmu-miR-135b-5p,mmu-miR-136-3p,mmu-miR-136-5p,mmu-miR-137-3p,mmu-miR-137-5p,mmu-miR-138-1-3p,mmu-miR-138-5p,mmu-miR-139-3p,mmu-miR-139-5p,mmu-miR-140-3p,mmu-miR-140-5p,mmu-miR-141-3p,mmu-miR-141-5p,mmu-miR-142a-3p,mmu-miR-142a-5p,mmu-miR-143-3p,mmu-miR-143-5p,mmu-miR-144-3p,mmu-miR-144-5p,mmu-miR-145a-3p,mmu-miR-145a-5p,mmu-miR-145b,mmu-miR-146a-3p,mmu-miR-146a-5p,mmu-miR-146b-5p,mmu-miR-147-3p,mmu-miR-148a-3p,mmu-miR-148a-5p,mmu-miR-148b-3p,mmu-miR-148b-5p,mmu-miR-149-5p,mmu-miR-150-3p,mmu-miR-150-5p,mmu-miR-151-3p,mmu-miR-151-5p,mmu-miR-152-3p,mmu-miR-152-5p,mmu-miR-153-3p,mmu-miR-154-3p,mmu-miR-154-5p,mmu-miR-155-5p,mmu-miR-15a-3p,mmu-miR-15a-5p,mmu-miR-15b-3p,mmu-miR-15b-5p,mmu-miR-16-1-3p,mmu-miR-16-2-3p,mmu-miR-16-5p,mmu-miR-17-3p,mmu-miR-17-5p,mmu-miR-181a-1-3p,mmu-miR-181a-2-3p,mmu-miR-181a-5p,mmu-miR-181b-5p,mmu-miR-181c-3p,mmu-miR-181c-5p,mmu-miR-181d-5p,mmu-miR-182-5p,mmu-miR-183-3p,mmu-miR-183-5p,mmu-miR-1839-3p,mmu-miR-1839-5p,mmu-miR-184-3p,mmu-miR-1843a-3p,mmu-miR-1843a-5p,mmu-miR-1843b-3p,mmu-miR-1843b-5p,mmu-miR-185-3p,mmu-miR-185-5p,mmu-miR-186-3p,mmu-miR-186-5p,mmu-miR-187-3p,mmu-miR-187-5p,mmu-miR-188-3p,mmu-miR-188-5p,mmu-miR-1895,mmu-miR-18a-3p,mmu-miR-18a-5p,mmu-miR-18b-5p,mmu-miR-190a-3p,mmu-miR-190a-5p,mmu-miR-190b-5p,mmu-miR-191-3p,mmu-miR-191-5p,mmu-miR-192-3p,mmu-miR-192-5p,mmu-miR-1931,mmu-miR-1933-3p,mmu-miR-1934-3p,mmu-miR-1934-5p,mmu-miR-193a-3p,mmu-miR-193a-5p,mmu-miR-193b-3p,mmu-miR-193b-5p,mmu-miR-194-2-3p,mmu-miR-194-5p,mmu-miR-1941-3p,mmu-miR-1941-5p,mmu-miR-1943-3p,mmu-miR-1943-5p,mmu-miR-1947-5p,mmu-miR-1948-3p,mmu-miR-1948-5p,mmu-miR-1949,mmu-miR-1955-3p,mmu-miR-1955-5p,mmu-miR-195a-3p,mmu-miR-195a-5p,mmu-miR-1964-5p,mmu-miR-1968-5p,mmu-miR-196a-5p,mmu-miR-196b-5p,mmu-miR-1981-3p,mmu-miR-1981-5p,mmu-miR-1982-3p,mmu-miR-1983,mmu-miR-199a-3p,mmu-miR-199a-5p,mmu-miR-199b-3p,mmu-miR-199b-5p,mmu-miR-19a-3p,mmu-miR-19a-5p,mmu-miR-19b-1-5p,mmu-miR-19b-3p,mmu-miR-1a-1-5p,mmu-miR-1a-3p,mmu-miR-1b-3p,mmu-miR-200a-3p,mmu-miR-200a-5p,mmu-miR-200b-3p,mmu-miR-200b-5p,mmu-miR-200c-3p,mmu-miR-200c-5p,mmu-miR-201-3p,mmu-miR-201-5p,mmu-miR-203-3p,mmu-miR-203-5p,mmu-miR-203b-3p,mmu-miR-204-3p,mmu-miR-204-5p,mmu-miR-205-5p,mmu-miR-206-3p,mmu-miR-208a-3p,mmu-miR-208b-3p,mmu-miR-20a-3p,mmu-miR-20a-5p,mmu-miR-20b-3p,mmu-miR-20b-5p,mmu-miR-210-3p,mmu-miR-211-5p,mmu-miR-212-3p,mmu-miR-2137,mmu-miR-214-3p,mmu-miR-214-5p,mmu-miR-215-3p,mmu-miR-215-5p,mmu-miR-216a-5p,mmu-miR-216b-5p,mmu-miR-217-5p,mmu-miR-218-1-3p,mmu-miR-218-2-3p,mmu-miR-218-5p,mmu-miR-219a-1-3p,mmu-miR-219a-2-3p,mmu-miR-219a-5p,mmu-miR-21a-3p,mmu-miR-21a-5p,mmu-miR-21c,mmu-miR-22-3p,mmu-miR-22-5p,mmu-miR-221-3p,mmu-miR-221-5p,mmu-miR-222-3p,mmu-miR-222-5p,mmu-miR-223-3p,mmu-miR-223-5p,mmu-miR-224-3p,mmu-miR-224-5p,mmu-miR-23a-3p,mmu-miR-23a-5p,mmu-miR-23b-3p,mmu-miR-23b-5p,mmu-miR-24-1-5p,mmu-miR-24-2-5p,mmu-miR-24-3p,mmu-miR-25-3p,mmu-miR-25-5p,mmu-miR-26a-2-3p,mmu-miR-26a-5p,mmu-miR-26b-3p,mmu-miR-26b-5p,mmu-miR-27a-3p,mmu-miR-27a-5p,mmu-miR-27b-3p,mmu-miR-27b-5p,mmu-miR-28a-3p,mmu-miR-28a-5p,mmu-miR-28b,mmu-miR-28c,mmu-miR-290b-3p,mmu-miR-292a-3p,mmu-miR-293-3p,mmu-miR-294-3p,mmu-miR-295-3p,mmu-miR-296-3p,mmu-miR-296-5p,mmu-miR-297a-3p,mmu-miR-297a-5p,mmu-miR-297b-3p,mmu-miR-297b-5p,mmu-miR-297c-3p,mmu-miR-297c-5p,mmu-miR-298-5p,mmu-miR-299a-3p,mmu-miR-299a-5p,mmu-miR-29a-3p,mmu-miR-29a-5p,mmu-miR-29b-1-5p,mmu-miR-29b-2-5p,mmu-miR-29b-3p,mmu-miR-29c-3p,mmu-miR-29c-5p,mmu-miR-300-3p,mmu-miR-300-5p,mmu-miR-301a-3p,mmu-miR-301b-3p,mmu-miR-3057-5p,mmu-miR-3058-3p,mmu-miR-3058-5p,mmu-miR-3061-3p,mmu-miR-3061-5p,mmu-miR-3064-5p,mmu-miR-3065-3p,mmu-miR-3065-5p,mmu-miR-3066-5p,mmu-miR-3068-3p,mmu-miR-3068-5p,mmu-miR-3069-5p,mmu-miR-3073a-3p,mmu-miR-3073a-5p,mmu-miR-3073b-5p,mmu-miR-3074-1-3p,mmu-miR-3074-5p,mmu-miR-3076-3p,mmu-miR-3076-5p,mmu-miR-3084-3p,mmu-miR-3084-5p,mmu-miR-3087-3p,mmu-miR-3095-3p,mmu-miR-3097-3p,mmu-miR-3098-5p,mmu-miR-3099-3p,mmu-miR-30a-3p,mmu-miR-30a-5p,mmu-miR-30b-3p,mmu-miR-30b-5p,mmu-miR-30c-1-3p,mmu-miR-30c-2-3p,mmu-miR-30c-5p,mmu-miR-30d-3p,mmu-miR-30d-5p,mmu-miR-30e-3p,mmu-miR-30e-5p,mmu-miR-31-3p,mmu-miR-31-5p,mmu-miR-3102-3p,mmu-miR-3105-3p,mmu-miR-3105-5p,mmu-miR-3109-5p,mmu-miR-32-3p,mmu-miR-32-5p,mmu-miR-320-3p,mmu-miR-322-3p,mmu-miR-322-5p,mmu-miR-323-3p,mmu-miR-324-3p,mmu-miR-324-5p,mmu-miR-326-3p,mmu-miR-328-3p,mmu-miR-329-3p,mmu-miR-33-3p,mmu-miR-33-5p,mmu-miR-330-3p,mmu-miR-330-5p,mmu-miR-331-3p,mmu-miR-331-5p,mmu-miR-335-3p,mmu-miR-335-5p,mmu-miR-337-3p,mmu-miR-337-5p,mmu-miR-338-3p,mmu-miR-338-5p,mmu-miR-339-3p,mmu-miR-339-5p,mmu-miR-340-3p,mmu-miR-340-5p,mmu-miR-341-3p,mmu-miR-342-3p,mmu-miR-342-5p,mmu-miR-344-3p,mmu-miR-345-3p,mmu-miR-345-5p,mmu-miR-3470a,mmu-miR-3470b,mmu-miR-3473a,mmu-miR-3473b,mmu-miR-3473d,mmu-miR-3473e,mmu-miR-3473f,mmu-miR-3473h-5p,mmu-miR-3474,mmu-miR-34a-3p,mmu-miR-34a-5p,mmu-miR-34b-3p,mmu-miR-34b-5p,mmu-miR-34c-3p,mmu-miR-34c-5p,mmu-miR-350-3p,mmu-miR-350-5p,mmu-miR-351-5p,mmu-miR-3535,mmu-miR-3547-3p,mmu-miR-3572-3p,mmu-miR-361-3p,mmu-miR-361-5p,mmu-miR-3618-5p,mmu-miR-362-3p,mmu-miR-362-5p,mmu-miR-363-3p,mmu-miR-365-2-5p,mmu-miR-365-3p,mmu-miR-369-3p,mmu-miR-369-5p,mmu-miR-374b-5p,mmu-miR-374c-5p,mmu-miR-375-3p,mmu-miR-376a-3p,mmu-miR-376a-5p,mmu-miR-376b-3p,mmu-miR-376b-5p,mmu-miR-376c-3p,mmu-miR-377-3p,mmu-miR-378a-3p,mmu-miR-378a-5p,mmu-miR-378b,mmu-miR-378c,mmu-miR-378d,mmu-miR-379-3p,mmu-miR-379-5p,mmu-miR-380-3p,mmu-miR-381-3p,mmu-miR-381-5p,mmu-miR-382-3p,mmu-miR-382-5p,mmu-miR-383-5p,mmu-miR-384-3p,mmu-miR-384-5p,mmu-miR-3960,mmu-miR-3962,mmu-miR-3963,mmu-miR-3964,mmu-miR-3966,mmu-miR-3968,mmu-miR-3970,mmu-miR-409-3p,mmu-miR-410-3p,mmu-miR-411-3p,mmu-miR-411-5p,mmu-miR-421-3p,mmu-miR-423-3p,mmu-miR-423-5p,mmu-miR-425-3p,mmu-miR-425-5p,mmu-miR-429-3p,mmu-miR-431-5p,mmu-miR-433-3p,mmu-miR-434-3p,mmu-miR-434-5p,mmu-miR-449a-5p,mmu-miR-449c-5p,mmu-miR-450a-1-3p,mmu-miR-450a-2-3p,mmu-miR-450a-5p,mmu-miR-450b-3p,mmu-miR-450b-5p,mmu-miR-451a,mmu-miR-452-3p,mmu-miR-455-3p,mmu-miR-455-5p,mmu-miR-465a-3p,mmu-miR-465b-3p,mmu-miR-465c-3p,mmu-miR-465c-5p,mmu-miR-466a-3p,mmu-miR-466a-5p,mmu-miR-466b-3p,mmu-miR-466b-5p,mmu-miR-466c-3p,mmu-miR-466c-5p,mmu-miR-466d-3p,mmu-miR-466d-5p,mmu-miR-466e-3p,mmu-miR-466e-5p,mmu-miR-466f,mmu-miR-466f-3p,mmu-miR-466f-5p,mmu-miR-466g,mmu-miR-466h-3p,mmu-miR-466h-5p,mmu-miR-466i-3p,mmu-miR-466i-5p,mmu-miR-466j,mmu-miR-466k,mmu-miR-466m-5p,mmu-miR-466n-5p,mmu-miR-466o-5p,mmu-miR-466p-3p,mmu-miR-466p-5p,mmu-miR-467a-3p,mmu-miR-467a-5p,mmu-miR-467b-5p,mmu-miR-467c-5p,mmu-miR-467d-3p,mmu-miR-467d-5p,mmu-miR-467e-3p,mmu-miR-467e-5p,mmu-miR-471-3p,mmu-miR-483-5p,mmu-miR-484,mmu-miR-485-5p,mmu-miR-486a-3p,mmu-miR-486a-5p,mmu-miR-486b-3p,mmu-miR-486b-5p,mmu-miR-487b-3p,mmu-miR-490-3p,mmu-miR-490-5p,mmu-miR-491-3p,mmu-miR-491-5p,mmu-miR-495-3p,mmu-miR-496a-3p,mmu-miR-497a-3p,mmu-miR-497a-5p,mmu-miR-499-5p,mmu-miR-500-3p,mmu-miR-500-5p,mmu-miR-501-3p,mmu-miR-501-5p,mmu-miR-503-3p,mmu-miR-503-5p,mmu-miR-505-3p,mmu-miR-505-5p,mmu-miR-5099,mmu-miR-5100,mmu-miR-5104,mmu-miR-5107-5p,mmu-miR-511-3p,mmu-miR-511-5p,mmu-miR-5113,mmu-miR-5114,mmu-miR-5116,mmu-miR-5121,mmu-miR-5122,mmu-miR-5123,mmu-miR-5126,mmu-miR-5128,mmu-miR-5132-5p,mmu-miR-532-3p,mmu-miR-532-5p,mmu-miR-540-3p,mmu-miR-540-5p,mmu-miR-541-5p,mmu-miR-542-3p,mmu-miR-542-5p,mmu-miR-543-3p,mmu-miR-543-5p,mmu-miR-547-3p,mmu-miR-551b-3p,mmu-miR-5615-3p,mmu-miR-574-3p,mmu-miR-574-5p,mmu-miR-582-3p,mmu-miR-582-5p,mmu-miR-592-5p,mmu-miR-598-3p,mmu-miR-615-3p,mmu-miR-6236,mmu-miR-6238,mmu-miR-6239,mmu-miR-6240,mmu-miR-6392-5p,mmu-miR-6395,mmu-miR-6481,mmu-miR-6516-3p,mmu-miR-6516-5p,mmu-miR-652-3p,mmu-miR-652-5p,mmu-miR-6538,mmu-miR-6546-3p,mmu-miR-664-3p,mmu-miR-664-5p,mmu-miR-665-3p,mmu-miR-666-3p,mmu-miR-667-3p,mmu-miR-668-3p,mmu-miR-669a-3-3p,mmu-miR-669a-3p,mmu-miR-669a-5p,mmu-miR-669b-5p,mmu-miR-669c-5p,mmu-miR-669d-5p,mmu-miR-669e-5p,mmu-miR-669f-3p,mmu-miR-669f-5p,mmu-miR-669l-5p,mmu-miR-669m-5p,mmu-miR-669o-3p,mmu-miR-669o-5p,mmu-miR-669p-5p,mmu-miR-671-3p,mmu-miR-671-5p,mmu-miR-672-5p,mmu-miR-674-3p,mmu-miR-674-5p,mmu-miR-676-3p,mmu-miR-676-5p,mmu-miR-677-5p,mmu-miR-6899-3p,mmu-miR-690,mmu-miR-6911-3p,mmu-miR-692,mmu-miR-6921-5p,mmu-miR-6922-3p,mmu-miR-6934-5p,mmu-miR-6936-3p,mmu-miR-6946-3p,mmu-miR-6946-5p,mmu-miR-6954-3p,mmu-miR-6967-3p,mmu-miR-6967-5p,mmu-miR-6969-3p,mmu-miR-6972-3p,mmu-miR-6978-3p,mmu-miR-6984-3p,mmu-miR-6985-3p,mmu-miR-6988-3p,mmu-miR-6989-3p,mmu-miR-700-3p,mmu-miR-700-5p,mmu-miR-7000-3p,mmu-miR-701-5p,mmu-miR-7013-5p,mmu-miR-702-3p,mmu-miR-7020-5p,mmu-miR-7024-5p,mmu-miR-703,mmu-miR-7033-5p,mmu-miR-7048-3p,mmu-miR-7051-5p,mmu-miR-7052-3p,mmu-miR-706,mmu-miR-7065-3p,mmu-miR-7068-5p,mmu-miR-7069-3p,mmu-miR-7075-3p,mmu-miR-708-3p,mmu-miR-708-5p,mmu-miR-7083-5p,mmu-miR-7085-5p,mmu-miR-7087-3p,mmu-miR-709,mmu-miR-7091-3p,mmu-miR-7115-5p,mmu-miR-7116-3p,mmu-miR-7219-3p,mmu-miR-7224-3p,mmu-miR-7226-3p,mmu-miR-7240-5p,mmu-miR-741-3p,mmu-miR-743b-3p,mmu-miR-744-3p,mmu-miR-744-5p,mmu-miR-760-3p,mmu-miR-7662-3p,mmu-miR-7669-3p,mmu-miR-7687-3p,mmu-miR-7689-3p,mmu-miR-770-3p,mmu-miR-770-5p,mmu-miR-7a-1-3p,mmu-miR-7a-2-3p,mmu-miR-7a-5p,mmu-miR-7b-5p,mmu-miR-802-3p,mmu-miR-802-5p,mmu-miR-8101,mmu-miR-8114,mmu-miR-871-5p,mmu-miR-872-3p,mmu-miR-872-5p,mmu-miR-873a-5p,mmu-miR-874-3p,mmu-miR-874-5p,mmu-miR-875-5p,mmu-miR-877-3p,mmu-miR-877-5p,mmu-miR-879-3p,mmu-miR-879-5p,mmu-miR-880-3p,mmu-miR-9-3p,mmu-miR-9-5p,mmu-miR-92a-1-5p,mmu-miR-92a-3p,mmu-miR-92b-3p,mmu-miR-93-3p,mmu-miR-93-5p,mmu-miR-96-5p,mmu-miR-9769-3p,mmu-miR-98-3p,mmu-miR-98-5p,mmu-miR-99a-3p,mmu-miR-99a-5p,mmu-miR-99b-3p,mmu-miR-99b-5p
FL-LAR-1,2027.0,143298.5,62.0,46024.0,16.0,2026.0,104837.0,1056.0,48433.0,22.0,3461.0,323.0,405.0,123294.5,983.0,119214.0,3090.0,11699.0,1265.0,5.0,26.0,559.0,12852.0,475.0,42215.0,21.0,491.0,13226.5,0.0,40.0,212.0,8384.0,13600.0,55.0,230.0,4375.0,1.0,92.0,0.0,3.0,368.0,5.0,33.0,81.0,11.0,0.0,93.0,17.0,8.0,7.0,5.0,2.0,52920.0,2337304.0,3.0,80.0,16.0,35664.666666666664,11.0,223.0,240.0,11.0,9.0,54.0,104.0,41.0,266.0,785.0,106749.0,11006.0,36.0,26.0,5976.0,11.0,584.0,194.0,944.0,71.0,54.0,29.0,18.0,63847.0,237.0,146.0,5.0,1171.0,46.0,1171.0,4.0,289.0,7.0,40.0,339.0,40.0,89.0,243.0,1572.0,2.0,5.0,1781.5,481.0,11281.0,5321.0,6642.0,293.0,17.0,5154.0,1006.0,68445.0,3.0,1480.0,289.0,660.0,29718.0,723.0,2.0,1522.0,343.0,1.0,23408.0,33.0,1529.0,205.0,2000.0,3.0,5002.0,75.0,10483.0,2546.0,58.0,236.0,44.0,240.0,231.0,98.0,32187.0,204.0,5807.0,12.0,26.0,86041.5,619.0,8142.0,125.0,8.0,13508.0,2122.5,29.0,1221.0,334.0,225.0,2.0,147.0,176.0,1265.0,24.0,340.0,1242.0,129.0,720.0,18.0,5673.0,101.0,521.0,2595.0,20.0,47.0,317.0,8.0,9.0,1395.0,19.0,31.0,179.0,19.0,445.0,32278.0,3443.0,724138.0,9.0,2.0,2.0,5.0,69072.0,357.0,70.0,0.0,249.0,123015.0,5.0,2.0,2.0,13.0,10.0,89.0,40.0,14.0,7.0,24.0,24.0,4378.0,12.0,52.0,1.5,28.0,9.0,228.0,8.0,42.0,11200.5,1867.5,11193.0,79.0,316.0,1.0,62.0,4833.5,6.0,200.0,2.0,548.0,30.0,1309.0,2.0,743.0,2.0,3.0,148.0,7709.0,160.0,58.0,10.0,1402.0,142.0,55.0,0.0,0.0,104.0,11537.0,2.0,58.0,578.0,101.0,227.0,18.0,1217.0,40.0,2.0,84.0,4.0,1.0,3.0,3.0,9.0,2143.5,13.0,253.0,38.5,108.0,116514.0,12.0,496309.0,4274.0,1885.0,79.0,1262.0,25.0,3487.0,21.0,2.0,76.0,14008.0,8.0,35827.0,43.0,103.0,330.0,56208.0,3591.0,6.0,26.0,179823.0,59.0,56790.0,17906.0,22.0,53467.0,59.0,706.0,4628.0,8.0,56.0,39.0,5.0,5.0,37.0,68.0,4.0,11.0,27.0,12.0,27.0,0.0,27.0,8.0,15.0,14.0,14.0,78785.0,1033.0,162.0,110.0,52821.5,25454.0,922.0,134.0,33.0,156.0,5.0,3.0,5.0,21.0,5.0,30.0,4.0,2.0,10.0,3.0,23.0,2200.0,4.0,66.0,51.0,11.0,6.0,5.0,3.0,1.0,76.0,30.0,13.0,0.0,2.0,10.0,27.0,2956.0,48750.0,146.0,18414.0,528.0,814.0,33231.0,358.0,3268.0,798.0,14625.0,2778.0,27211.0,6.0,16.0,223.0,0.0,33.0,1642.0,2354.0,410.0,1657.0,52.0,188.0,164.0,440.0,666.0,25.0,62.0,1207.0,45.0,361.0,341.0,15.0,24.0,669.0,27.0,73.0,1166.0,171.0,522.0,895.0,914.0,2885.0,146.0,1484.0,18.0,74.0,79.0,2363.0,8.0,28.0,137.0,675.0,26.0,174.0,6.0,2.0,6.0,19.0,7560.0,12.0,106.0,52.0,83.0,806.0,16.0,297.0,279.0,12.0,19.0,724.0,1409.0,9.0,314.0,321.0,8.0,24.0,8212.0,130.0,949.0,3104.0,29.0,56.0,198.0,18.0,145.0,191.0,48.0,99.0,102474.0,378.0,375.0,10319.0,14875.0,35.0,194.0,110.0,108.0,15.0,15.0,86.0,103.0,62.0,23.0,3.0,1.0,5.0,2.0,6.0,60.0,4.0,28.0,78.0,37.0,925.0,87.0,3220.0,363.0,257.0,3029.0,1376.0,6.0,24.0,144.0,52.0,48.0,0.0,3.0,3.0,127.0,45.0,3.0,341345.0,10.0,1165.0,123.0,4.0,4.0,4.0,3.0,61.0,3.0,59.0,8.25,61.0,32.0,35.0,11.0,61.0,3.0,4.0,12.0,4.0,6.0,8.0,16.0,7.0,80.0,2.0,3.0,7.0,11.0,10.0,61.0,10.0,28.0,321.0,321.0,65.0,28.0,64.0,3.0,138.0,2.0,0.0,588.0,45.0,103.0,122.0,13.0,122.0,88.0,8.0,4.0,4.0,30.0,59.0,34.0,29.0,1124.0,9.0,1699.0,4.0,324.0,92.0,23.0,151.0,18.0,36.0,771.0,1.0,14.0,0.0,314.0,9.0,61.0,4.0,5.0,49.0,12.0,16.0,3.0,7.0,4.0,87.0,5511.0,8.0,21.0,183.0,38.0,131.0,12.0,13.0,106.0,527.0,7.0,1041.0,544.0,18.0,71.0,18.0,101.0,2.0,26.0,7.0,23.0,77.0,13.0,8.0,2.0,21.0,18.0,4455.0,47.0,0.0,2.0,802.0,23.0,5.0,29.0,40.0,52.0,4.0,275.0,60.0,40.0,45.0,11.0,6.0,39.0,9.0,11.0,6.0,275.0,16.0,60.0,19.0,993.0,4.0,124.0,1254.0,431.0,18.0,305.0,2.0,38.0,7.0,2.0,5.0,6.0,5.0,10.0,6.0,4.0,1.0,1.0,3.0,0.0,39.0,11.0,3.0,3.0,55.0,3.0,87.0,120.0,3.0,13.0,0.0,11.0,1.0,5.0,2.0,6.0,1.0,0.0,1.0,3.0,22.0,14.0,7.0,6.0,6.0,126.0,6.0,3.0,6.0,25.0,4.0,2.0,0.0,455.0,3.0,10.0,22.0,7.0,1.0,306.0,1223.0,15.0,3.0,3.0,3.0,25.0,23.0,24.0,348.0,5.0,14745.5,296.0,2576.0,12598.0,5.0,4.0,5.0,465.0,619.0,16.0,265.0,232.0,3.0,17.0,19.0,7.0,18.0,7.0,1166.6666666666667,3871.3333333333335,59.0,10320.0,211.0,40.0,20514.0,64.0,1.0,11.0,2503.0,153.0,16101.0,39.0,675.0
